File name,Package name,File size,Package size,File size in package (%),File size in system (%)
usr/lib/python3.11/turtledemo/chaos.pyc,python3,2968,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/clock.pyc,python3,7072,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/colormixer.pyc,python3,3911,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/forest.pyc,python3,6177,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/fractalcurves.pyc,python3,6932,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/lindenmayer.pyc,python3,4460,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/minimal_hanoi.pyc,python3,4696,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/nim.pyc,python3,14352,20862148,0.1,0.0
usr/lib/python3.11/turtledemo/paint.pyc,python3,2454,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/peace.pyc,python3,2272,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/penrose.pyc,python3,9117,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/planet_and_moon.pyc,python3,7106,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/rosette.pyc,python3,3348,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/round_dance.pyc,python3,3311,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/sorting_animate.pyc,python3,12081,20862148,0.1,0.0
usr/lib/python3.11/turtledemo/tree.pyc,python3,2928,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/turtle.cfg,python3,160,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/two_canvases.pyc,python3,2644,20862148,0.0,0.0
usr/lib/python3.11/turtledemo/yinyang.pyc,python3,2073,20862148,0.0,0.0
usr/lib/python3.11/unittest/__init__.pyc,python3,4230,20862148,0.0,0.0
usr/lib/python3.11/unittest/__main__.pyc,python3,656,20862148,0.0,0.0
usr/lib/python3.11/unittest/_log.pyc,python3,4809,20862148,0.0,0.0
usr/lib/python3.11/unittest/async_case.pyc,python3,6983,20862148,0.0,0.0
usr/lib/python3.11/unittest/case.pyc,python3,79519,20862148,0.4,0.2
usr/lib/python3.11/unittest/loader.pyc,python3,27392,20862148,0.1,0.1
usr/lib/python3.11/unittest/main.pyc,python3,13798,20862148,0.1,0.0
usr/lib/python3.11/unittest/mock.pyc,python3,128835,20862148,0.6,0.4
usr/lib/python3.11/unittest/result.pyc,python3,12966,20862148,0.1,0.0
usr/lib/python3.11/unittest/runner.pyc,python3,16478,20862148,0.1,0.0
usr/lib/python3.11/unittest/signals.pyc,python3,3877,20862148,0.0,0.0
usr/lib/python3.11/unittest/suite.pyc,python3,17866,20862148,0.1,0.1
usr/lib/python3.11/unittest/util.pyc,python3,8372,20862148,0.0,0.0
usr/lib/python3.11/urllib/__init__.pyc,python3,147,20862148,0.0,0.0
usr/lib/python3.11/urllib/error.pyc,python3,3882,20862148,0.0,0.0
usr/lib/python3.11/urllib/parse.pyc,python3,54614,20862148,0.3,0.2
usr/lib/python3.11/urllib/request.pyc,python3,126722,20862148,0.6,0.4
usr/lib/python3.11/urllib/response.pyc,python3,5190,20862148,0.0,0.0
usr/lib/python3.11/urllib/robotparser.pyc,python3,13331,20862148,0.1,0.0
usr/lib/python3.11/venv/__init__.pyc,python3,31313,20862148,0.2,0.1
usr/lib/python3.11/venv/__main__.pyc,python3,545,20862148,0.0,0.0
usr/lib/python3.11/venv/scripts/common/Activate.ps1,python3,9033,20862148,0.0,0.0
usr/lib/python3.11/venv/scripts/common/activate,python3,1711,20862148,0.0,0.0
usr/lib/python3.11/venv/scripts/posix/activate.csh,python3,935,20862148,0.0,0.0
usr/lib/python3.11/venv/scripts/posix/activate.fish,python3,2215,20862148,0.0,0.0
usr/lib/python3.11/wsgiref/__init__.pyc,python3,823,20862148,0.0,0.0
usr/lib/python3.11/wsgiref/handlers.pyc,python3,25213,20862148,0.1,0.1
usr/lib/python3.11/wsgiref/headers.pyc,python3,11063,20862148,0.1,0.0
usr/lib/python3.11/wsgiref/simple_server.pyc,python3,8937,20862148,0.0,0.0
usr/lib/python3.11/wsgiref/types.pyc,python3,4292,20862148,0.0,0.0
usr/lib/python3.11/wsgiref/util.pyc,python3,7849,20862148,0.0,0.0
usr/lib/python3.11/wsgiref/validate.pyc,python3,23060,20862148,0.1,0.1
usr/lib/python3.11/xmlrpc/__init__.pyc,python3,147,20862148,0.0,0.0
usr/lib/python3.11/xmlrpc/client.pyc,python3,56949,20862148,0.3,0.2
usr/lib/python3.11/xmlrpc/server.pyc,python3,46928,20862148,0.2,0.1
usr/lib/python3.11/zoneinfo/__init__.pyc,python3,1225,20862148,0.0,0.0
usr/lib/python3.11/zoneinfo/_common.pyc,python3,5902,20862148,0.0,0.0
usr/lib/python3.11/zoneinfo/_tzpath.pyc,python3,7852,20862148,0.0,0.0
usr/lib/python3.11/zoneinfo/_zoneinfo.pyc,python3,29016,20862148,0.1,0.1
usr/lib/python3.11/__phello__/__init__.pyc,python3,429,20862148,0.0,0.0
usr/lib/python3.11/__phello__/spam.pyc,python3,425,20862148,0.0,0.0
usr/lib/python3.11/sqlite3/__init__.pyc,python3,1856,20862148,0.0,0.0
usr/lib/python3.11/sqlite3/dbapi2.pyc,python3,4932,20862148,0.0,0.0
usr/lib/python3.11/sqlite3/dump.pyc,python3,4368,20862148,0.0,0.0
usr/lib/python3.11/_sysconfigdata__linux_riscv32-linux-gnu.pyc,python3,50827,20862148,0.2,0.2
usr/lib/python3.11/LICENSE.txt,python3,13936,20862148,0.1,0.0
etc/group,skeleton-init-common,306,16234,1.9,0.0
etc/hosts,skeleton-init-common,40,16234,0.2,0.0
etc/passwd,skeleton-init-common,340,16234,2.1,0.0
etc/protocols,skeleton-init-common,2744,16234,16.9,0.0
etc/services,skeleton-init-common,10873,16234,67.0,0.0
etc/shadow,skeleton-init-common,135,16234,0.8,0.0
etc/profile.d/umask.sh,skeleton-init-common,10,16234,0.1,0.0
etc/profile,skeleton-init-common,450,16234,2.8,0.0
THIS_IS_NOT_YOUR_ROOT_FILESYSTEM,skeleton-init-common,1336,16234,8.2,0.0
etc/fstab,skeleton-init-sysv,334,334,100.0,0.0
usr/lib/libsqlite3.so.0.8.6,sqlite,1001472,1270948,78.8,3.0
usr/bin/sqlite3,sqlite,269476,1270948,21.2,0.8
usr/bin/stress-ng,stress-ng,1492800,1492800,100.0,4.4
etc/nsswitch.conf,toolchain,230,230,100.0,0.0
etc/init.d/S01seedrng,urandom-scripts,1243,1243,100.0,0.0
usr/bin/whetstone,whetstone,17740,17740,100.0,0.1
